herkunftId,bemerkung
233,"P. wird in den AMP nur ein Mal genannt. Die Fahrt geht nach Ungarn, jedoch ohne Passagiere oder geladene Güter. Schiffführer ist ein sonst nicht weiter genannter ""Urban Golinzer"".
Evtl. auch ein verballhornter ung. Ort?"
432,Eindeutig durch die Herrschaft der Seeauer (seit 1641 in deren Besitz).
1011,Direkt an der Donau gelegen. Entlang der Ranna gibt es keinen passenden Ort (alle anderen Nennungen der Familie Schenbeck beziehen sich auf die Ranna).
609,"Schloss und Herrschaft P. waren im Besitz der Familie Salaburg (häufige Namensvariante: Salburg), die auch über weitere Besitzungen in Oberösterreich (z.B. Altenhof, Aichberg und Rannariedl) verfügte."
38,"Heute viele Ortsteile, die auch in den AMP aufscheinen. Wichtiges Augebiet in der Nähe von Aschach."
930,"P. wird für alle Personen in den AMP verwendet, die nicht eindeutig P. (an der Erlauf) zugeordnet werden können, da sie nicht in den Matriken aufscheinen. Siehe dennoch auch dort.

Zahlreiche Möglichkeiten, v.a. in Niederösterreich (""Purgstall"") und Bayern (""Burgstall""). Eine teilweise Durchsicht der Matriken (v.a. Diözese St. Pölten) dieser Orte hat bis dato kein Ergebnis gebracht."
942,OT von Asten
629,"Gipslieferung an das Kloster 1727: Das heutige Kloster R. wurde von 1721 bis 1739 neu errichtet.
Handbuch der historischen Stätten. Böhmen und Mähren, S. 507."
138,"Beda Weber, Das Land Tirol. Mit einem Anhange: Vorarlberg. Ein Handbuch für Reisende, Bd. 1 (Innsbruck 1837) 548; Peter Anreiter, Frühnennungen der Nord- und Osttiroler Gemeindenamen (von den Anfängen bis 1500), Teil 2: Erhebungen aus Regesten von Archivdokumenten (Wien 2004) 91-98."
240,"Neuburg am Inn, Grafschaft, OÖ - heute Bayern."
872,https://de.wikipedia.org/wiki/Reichling
735,"Die einzige unter R. in den AMP genannte Person, Andre Häckl, könnte identisch mit einer Person gleichen Namens aus Wörth sein.
Der Bezirksteil R. des 15. Wiener Gemeindebezirks scheint wenig wahrscheinlich. Der OT ""Raindorf"" von Kirchberg im Wald scheidet aus, da in den Matriken kein Hinweis auf eine Familie ""Häckl"" gefunden werden konnte. Möglich wäre auch der OT ""Raindorf"" von Runding. Ein Nachweis konnte jedoch noch nicht erbracht werden."
1291,"Genannt ist der Pfleger zu R. Zum ehemaligen Schloss siehe https://de.wikipedia.org/wiki/Schloss_Riedau
Die Herrschaft Riedenburg gehörte den Sal(a)burg.
R. war  österreichischer GRenzort zu Innbayern."
1230,"Der OT Rietenau von Aspach ist bezüglich seiner Lage zur Donau für Holzlieferungen auszuschließen: https://de.wikipedia.org/wiki/Aspach_(bei_Backnang)#Gemeindegliederung
Ein anderer ORt konnte nicht identifiziert werden."
850,"Die einzige aus R. kommende Person, die in den AMP verzeichnet ist (""Kaspar Pichler""), scheint auch unter dem benachbarten Wasserburg am Inn auf. Daher sind alle anderen Orte R. in Bayern höchst unwahrscheinlich, aber nicht gänzlich auszuschließen.
"
845,"Die Zuordnung ist eindeutig wegen des genannten Klosters Rohr in Bayrn.
Nicht zu verwechseln mit Rohr in Österreich in den KWNB. Aber auch alle weiteren Rohr sind zu überprüfen!
-> Siehe das unbestimmte Rohr (Bayern/Schwaben)!"
1374,"Für alle Nennungen von R., die nicht eindeutig Rohr in Niederbayern oder in Österreich zugeordnet werden können.
Da der SChiffmeister ""schwäbische"" Leute transportiert, könnte es auch eines der Rohr in Schwaben bzw. in bayerisch Schwaben sein."
1186,R. gehörte zum Herrschaftskomplex der Harrach.
789,"Roitham am Traunfall. Die Zuordnung ist eindeutig wegen der Bezüge zwischen St. Nikola in Passau und der Pfarre Roitham bzw. dem ""neuen"" Pfarrer von Roitham, der aus St. Nikola kommt."
755,"Setzt man die Personen und Waren in Bezug zu weiteren Nennungen gleicher Namen und Waren, so ist der Ort Roßbach in Niederbayern am wahrscheinlichsten. Er liegt im Einzugsgebiet der Vils. Marx Dengler lässt seine Schweindl auch von einem Vilshofener Schiffmeister transportieren, wenn er nicht selbst fährt. Martin Aigner wiederum könnte identisch sein mit M.A. aus Sandbach, das ebenso ein Donauvorort für R. in Niederbayern war. Alle anderen Orte namens Roßbach in Bayern und Österreich sind im Verlgeich dazu wenig wahrscheinlich. Die Matriken von R. existieren jedoch erst ab 1778, weshalb eine kleine Unsicherheit bleibt."
592,"Trotz der zahlreichen Ortsbezeichnungen R. in Bayern und Oberösterreich konnte der Ort eindeutig identifiziert werden, da die einzige aus R. in den AMP genannte Person (""Johann Kolmillner"") in den Maitrken von Königsdorf eindeutig unter ""Rothmichl"" (""Johann Kotmiller"") nachgewiesen werden kann. Siehe dazu z.B. den Eintrag im Index des Heiratsregisters (1676-1741) [Bild 4]."
913,"Zu R. gibt es in den AMP nur einen Eintrag (1725), der sich auf den Transport von Schnecken bezieht. Der Eintrag (Datensatz) direkt davor bezieht sich ebenfalls auf einen Schneckentransport und wurde von einem Floßführer namens ""Rieder"" (""Rüeder"") aus Heimertingen an der Iller durchgeführt (Datensatz ID=44117). Es könnte sich daher beim Ort ""Rüeda"" sowohl um eine Verschreibung/Verwechslung mit dem Familiennamen davor handeln und damit um einen Fehleintrag der Aschacher Mautschreiber, oder tatsächlich um einen Ort ""Rüeda"", der dem schwäbischen Raum (um Heimertingen?) zuzuordnen wäre, da die Mehrzahl der Schneckentransporte aus dieser Gegend stammt. Ein OT von Heimertingen ist die heutige Einöde ""Reutehof"" - evtl. könnte hier ein Zusammenhang bestehen. Wahrscheinlicher dürfte aber eine Identität mit ""Niederrieden"" sein, das bei seiner Erstnennung 838 als ""Reoda"" bezeichnet wurde. Niederrieden liegt knapp nördlich von Heimertingen. "
1334,"Das einzige Vorkommen bezieht sich auf einen Kohlentransport, diese kommen ausschließlich aus dem bayerisch/innviertler Raum, häufig um Esternberg. Dort ein OT: ""Ruhmannsedt"" - identisch?
In den Matriken von Esternberg ab keine Eintrag zu einer Familie Schopper gefunden (leider keine Register, daher nicht alle Bücher im Detail durchgsehen.)"
283,OT von Aschach an der Donau (nördlich anschließend).
472,"Es ist höchst wahrschenlich, dass es sich hierbei um eine Verschreibung von ""Sandbach"" handelt. Nur eine Person - Jakob Eholzer - wird ein Mal unter S. genannt, aber 22 Mal unter ""Sandbach""!
Ein passender Ort Salzbach kann darüberhinaus nicht identifiziert werden."
21,Einige Übereinstimmungen in den Namen zwischen Krems und Aschach!
1098,"Liegt direkt an der Grenze zum Mühlviertel bzw. zum Einzugsbereich der Großen Mühl (in Böhmen; heute am Moldaustausee): https://de.wikipedia.org/wiki/%C4%8Cern%C3%A1_v_Po%C5%A1umav%C3%AD
Name heute: Kyselov"
1183,Zumeist über die Literatur erschlossen! (Sensen- und Eisenhändler)
69,Heute Oberösterreich.
901,"Direkt an der Donau, heute teilweise abgekommen, kein eigener OT mehr (Neustift im Mühlkreis.)"
911,Bedeutende Bergstadt.
1085,"Da es sich um die Auswanderung ""oberländischer"" Leute nach Ungarn (1738) handelt, dürfte es sich um eine starke Verballhornung eines Ortsnamens aus dem dt.-franz. Grenzgebiet handeln.
Ein Ort konnte nicht identifiziert werden (Jenal/Jenall/Jenale/Jenalle/Schenal/Schenall/Schenalle/Genal/Genall/Genale/Genalle etc. schon gesucht). Am ehesten heutiges Saarland/Luxemburg/Lothringen evtl. noch Pfalz."
821,"ältere Form in der Literatur aber auch: Schiffkofen
OT von Mintraching im Gäuboden gelegen."
669,Scheint im Zusammenhang mit dem Münzamt (Sitz in Breslau) auf.
844,Ort eindeutig durch die Person Herr Hoheneck(er) identifiziert. Die Herrn von Hoheneck waren im Besitz von Schloss Schlüßlberg: https://de.wikipedia.org/wiki/Johann_Georg_Adam_von_Hoheneck
658,"Mehrere Möglichkeiten in Bayern, Zuordnung aber eindeutig, da Person Jakob Legerer in den Matriken von Grafenau gefunden werden kann."
1375,"Georg Schaudick scheint unter Heining und Passau auf. Er ist auch Bewohner eines ""Schönauerguts"". Dieses muss zwischen Heining und Passau gelegen gewesen sein. Siehe die ausführlichen Bemerkungen im Personendatensatz Georg Schaudick.
Nicht identisch/verwechseln mit den vielen anderen Schönau-Orten. Es ist bei ""Schönau"" für jede Person immer einzeln zu prüfen!
Zu trennen sind davon die Orte ""Schönau"" in den KWNB!"
1376,"Für die Person ""Joseph Deixlberger"" möglich. Dieser ist zwar in Vilshofen geboren, scheint dann aber in den Matriken nicht mehr auf, dafür gibt es dann Deixlberger in den Matriken von Fürstenzell, das einen OT ""Schönau"" hat. Ein endgültiger Nachweis ist jedoch ausständig. Keine Kongruenz zwischen Registern und Einträgen bzw. unklares Zuordnungsystem.
Nicht identisch/verwechseln mit den vielen anderen Schönau-Orten. Es ist bei ""Schönau"" für jede Person immer einzeln zu prüfen! Der Ort ""Schönau"" an der Rott enthält keinen Hinweis auf Deixelberger.
Zu trennen sind davon die Orte ""Schönau"" in den KWNB!"
47,"Zuordnung ist eindeutig da die einzige Familie aus Sch. (""Schwänkl"") zahlreich in den Matriken von Schönberg in (Nieder)Bayern nachgewiesen werden kann (Schwenkl/Schwenckhl/Schwänckhl etc):https://data.matricula-online.eu/de/deutschland/passau/schoenberg/

Nicht zu verwechseln mit den diversen ""Schönberg"" in den KWNB."
281,"OT von Wilhering.

CAVE: Nicht mit ""Schönerting"" in Bayern verwechseln.
"
931,"Mehrere Möglichkeiten in Bayern, die teilweise nicht überprüft werden können, da keine Matriken verfügbar.
Die in den AMP genannte Person ""Johann Prem"" scheint in den AMP auch unter ""von der Ranna"" auf. Entlang der Ranna gibt es jedoch keinen passenden Ort Sch. Möglich wären zahlreiche Orte ""Schönthal"" bzw. ""Schöntal"" in Bayern. Evtl. könnte es sich um Sch. in der Oberpfalz handeln, der über einen OT ""Premeischl"" (Bezug zu ""Prem""?) verfügt."
1047,"Da dieser Raum in der Frühen Neuzeit keine politische Einheit bildete, ist sein Umfang schwer zu fassen. Am ehesten entspricht die Verwendung dieses Begriffs in den AMP dem Schwäbischen Reichskreis, also jenem Gebiet, in welchem vorrangig Schwaben lebten."
632,"Evtl. identisch mit ""Schwarzbach (AMP)"" = gleiche Person?
Georg Hüberer/Hiberer?"
749,"Größere Teile des Schwarzwaldes - aber bei weitem nicht alle - lagen in der Markgrafschaft Baden-Durlach.
Zuordnung zu einer historischen (politischen) Region wenig zielführend."
739,"(gleichzeitg wird ""schweinzer""=schweizerisches Rindvieh transportiert."
123,"Trotz der starken Abweichung ist die Zuordnung eindeutig, da die Person ""Paul Kremhöller"" (und div. Schreibvarianten) recht prägnant ist und eindeutig in den Matriken von S. identifiziert werden kann. Das von ihm transportierte Gut (Hanfkörner) passt auch perfekt zur Gegend.

Hier kann man nur noch mit Lautmalerei arbeiten... ;)"
378,Sitz des Bischofs der Steiermark.
828,"Zu S. gibt es nur eine Nennung in den AMP. Diese bezieht sich auf den Transport von ""Leuten"" donauabwärts durch einen ""Johann Kister"" im Jahr 1719. Eine Familie Kister/Küster konnte eindeutig in S. nachgewiesen werden. Johann(es) Kister/Küster dürfte 1719 mit seiner Frau und seinen beiden Kindern (zusammen mit weiteren Kolonisten) donauabwärts (nach Ungarn?) gesiedelt sein. Nach 1716 gibt es zu ihm keine Einträge mehr in den Matriken von S. Diese konnten zwar nicht eingesehen werden, jedoch wurden sie für das nun online zugängliche Ortsfamilienbuch Seeheim-Jungenheim von Ulrich KIRSCHNICK ausgewertet.
Ausgeschlossen werden konnten die (naheliegenderen) Orte Seeham in Salzburg und Seeheim als OT von Münsing, da in den Matriken dieser Orte keinerlei Hinweis auf eine Familie ""Kister/Küster"" gefunden werden konnte.
Bezüglich der Zugehörigkeit zu Hessen-Darmstadt siehe KÖBLER, Historisches Lexikon, 658."
839,"Zwischen 1718 und 1739 gehörten Teile Serbiens als ""Königreich Serbien"" zur Habsburgermonarchie."
120,"Völlig unklar - nur eine Nennung, mit einer Person ""Adam Miller"" ""mit sich selbst"".
Keinerlei passender Ort: Siebenthurn, Siebenturn, Seibenthurm, Siebenturm, Sibmthurn, etc. gefunden."
534,Lieferung von Pflastersteinen an die Pfarrkirche von Sitzendorf (d.h. es muss S. an der Schmida und nicht S. bei Irnfritz-Messern) sein.
668,Scheint in Zusammenhang mit Kurieren aus Spanien in den Büchern auf.
1075,Genannt ist das Gotteshaus von St. A. als Filialkirche von Weidenholz.
1378,"Damit ist St. Andrä an der Traisen mit dem Augustiner-Chorherrenstift gemeint, nicht St. Andrä (vor dem Hagenthale)!"
43,"=St. Florian bei Linz; Sankt Florian am Inn ist auszuschließen, da es entweder um Conventualen des Stifts geht, oder die Personen in den Matriken nachgewiesen werden konnten."
967,"Kommt nur 1652 vor! 
Person ""Georg Auer"" vielfach in den Matriken von St. Lorenz gefunden. Verbindung zu Sigmund Auer unklar. Dieser in den Matriken von St. Lorenz nicht zu finden. Evtl. Verwechslung mit St. Nikola?
Eine Person kommt sowohl aus St. Lorenz als auch aus St. Nikola (Passau). Alle St. Lorenzen in der Steiermark sind auszuschließen.
"
1379,"Der Name des Floßführers, Johann Rumblsdorfer, scheint sonst nicht in den Aschacher Mautprotokollen auf."
1244,"Heute Teil des 3. Bezirks von Wien. St. Marx (=""St. Markus"") war ein großes Versorgungshaus/Spital vor den Toren Wiens."
848,"Da St. Ulrich keine Pfarre war, und die Bewohner auf drei unterschiedliche Pfarren aufgeteilt waren (Neufelden, Niederwaldkirchen und St.Peter am Wimberg) bleibt eine kleine Unischerheit. St. Ulrich im Mühlkreis ist doch weit von Obernzell entfernt, von wo der Schiffmeister, der den Rupfen für den St. Ulricher (Georg Forstner) transportiert hat, kam. Da gleichzeitig aber auch Leinwand aus dem nahen Lembach transportiert wurde, kann man dennoch von St. Ulrich im Mühlkreis ausgehen. Außerdem können keine Forstner in den Matriken von St. Ulrich an der Steyr nachgewiesen werden und es gibt Indizien für zumindest spätere Forstner in den Matriken von St. Peter. Wenig wahrscheinlich sind auch die OTe St. Ulrich von Altheim und Lengau (Innkreis)."
1043,Eindeutig über die Matriken identifiziert.
1233,"Dem Schema der AMP folgend, müsste St. ein Ortsname sein. Jedoch kann kein Ort St. in Niederösterreich identifiziert werden. Es ist daher auch nicht gänzlich auszuschließen, dass es sich in diesem Fall um einen Familiennamen ""zu Steffanegg/Steffaneck/Stefanek"" etc. handeln könnte!"
79,OT von Krems.
1116,Szombathely
805,"Dies gilt für die Person Michael Haller, der in den Matriken von St. an der Steyr nachgewiesen werden kann.
Dies gilt nicht(!) für Familie Spiller, die die Burgherren von Steinbach (Niederwaldkirchen) waren. -> Siehe dort!
Eindeutig durch die Nennung von Herrn und Frau Spiller, die Besitzer der Burg/Herrschaft Steinbach bei Niederwaldkirchen waren, bestimmt.
Es gibt ca. 100 Ortesbezeichnungen Steinbach in A und D! Wenn neue Personen auftauchen, ist für jede Person neu zu prüfen. Steinbach an der Steyr hat wunderbare Register zu den Matriken und ist natürlich recht wahrscheinlich, da großes Messererzentrum!"
1380,"Eindeutig durch die Nennung von Herrn und Frau Spiller, die Besitzer der Burg/Herrschaft Steinbach bei Niederwaldkirchen waren, bestimmt.
Nicht zu verwechseln mit Steinbach (an der Steyr) oder allen anderen Möglichkeiten!
Es gibt ca. 100 Ortesbezeichnungen Steinbach in A und D! Wenn neue Personen auftauchen, ist für jede Person neu zu prüfen. Steinbach an der Steyr hat wunderbare Register zu den Matriken und ist natürlich recht wahrscheinlich, da großes Messererzentrum!"
590,"Eindeutig für die Person Johann Hager, der auch aus dem nahen Luftenberg kommt."
1350,"OT von Lalling. Trotz der groben Abweichung ist der Ort korrekt, da die Person, Peter Hintermayr, eindeutig in den Matriken von Lalling nachgewiesen werden kann (z.B. https://data.matricula-online.eu/de/deutschland/passau/lalling/001_01/?pg=26). Außerdem scheint er ein Mal auch unter dem zur Donau näheren Hengersberg auf."
920,"Mehrere Möglichkeiten in Bayern, selbst zwei Orte in Tschechien sind nicht auszuschließen. Als Person ist nur unspezifisch: ""1 Hauptmann"" angegeben.
CAVE: Bitte genau lesen und Fahrtrichtung beachten - wurde mehrmals mit ""Stockerau"" verwechselt!"
437,"In den AMP scheint eine Person, ""Sebastian Freyhammer"", unter St. auf. Er transportiert zwischen 1716 und 1737 Kohlen durch die Maut Aschach. Häufig haben solche Transporte des Gebiet um St. Aegidi und Esternberg als Ausgangspunkt. Die Matriken der diesbezüglich in Frage kommenden Orte wie Waldhausen am Wesen, St. Aegidi, Kopfing und Utzenaich, die alle über OTe namens ""Straß"" verfügen, haben keinen Hinweis auf eine Familie Freyhammer/Freihammer erbracht. St. ist eine überaus häufige Ortsbezeichnung im bayerisch-oberösterreichischen Gebiet. Vgl. dazu die Einträge in Wikipedia und GeoNames.

In jedem Fall ist St. von den Orten ""Straß (im Straßertale)"" und ""Straß-Sommerein"" aus den KWNB zu unterscheiden (siehe dort)."
1078,"Zu St. gibt es in den AMP lediglich einen Eintrag, der sich auf die Lieferung von Laden durch ""Johann Kaspar Pettenrieder"" (Pentenriedter?) im Jahr 1706 bezieht. Ein passender Ort konnte nicht identifiziert werden. Evtl. könnte es sich um eine Form der häufigen Ortsbezeichnung ""Straß"" handeln? (Siehe dort.)
Die ""Pentenriedter"" würden mit dem Ort Adlhausen in Verbindung stehen (siehe dahe auch dort)."
1065,"Zu St. gibt es in den AMP lediglich einen Eintrag, der sich auf den Transport von Aschacher Wein durch ""Michael Leichtmann"" im Jahr 1713 bezieht. Ein passender Ort konnte nicht identifiziert werden. Evtl. könnte es sich um eine Form der häufigen Ortsbezeichnung ""Straß"" bzw. eine fehlerhafte Duplizierung des ""mann"" vom Familiennamen durch den Mautschreiber handeln? Denkbar wäre auch eine Verballhornung von ""Straßham"" (siehe dort)?"
