personenId,bemerkung
35138,"Nachname (AMP: Schauduckh) hier nach den Matriken von Heining normiert.

""Schönau"" ist ein überaus häufiger Ortsname. Für die in den AMP genannte Person G.Sch. kann die Lage des Orts (Liegenschaft?) auf das Gebiet zwischen Heining und Passau eingegrenzt werden, da er in Rittsteig bei Heining geboren wurde (getauft am 23. April 1699/Heining: Ortsbezeichnung ""Deglpaurn aufm Rittsteig"": https://data.matricula-online.eu/de/deutschland/passau/passau-heining/002/?pg=6; das Deglbauergut ist in der Karte von Bayern [19. Jahrhundert] eingezeichnet: https://maps.arcanum.com/en/map/europe-19century-secondsurvey/?bbox=1484458.730166635%2C6202816.615400072%2C1493549.9592183032%2C6205683.003960766&layers=158%2C164 [bei den Deglbauern])und unter Heining sowie unter Passau auch in den AMP aufscheint. Mit guter Wahrscheinlichkeit handelt es sich um eine Liegenschaft/Gut/Bauernhof, da G.Sch. in den Matriken von Heining z.B. 1723 als Bewohner des ""Schönauerguts"" geführt wird. Siehe dazu den Eintrag anlässlich der Taufe seines Sohnes Sebastian Schaudick am 19. Jänner 1723: data.matricula-online.eu/de/deutschland/passau/passau-heining/002/?pg=184. In der Landkarte des Königreichs Bayern (19. Jahrhundert) ist eine Liegenschaft ""Schönauer"" zwischen ""Haitzing"" und ""Unter Windschnur"" eingezeichnet: https://maps.arcanum.com/en/map/europe-19century-secondsurvey/?bbox=1489546.9667372128%2C6200113.369592372%2C1498638.195788881%2C6202979.758153066&layers=158%2C164. Für diese Liegenschaft/Gut/Bauernhof spricht auch die Tatsache, dass die Patentante eines weiteren Kindes von Georg Schaudick aus Auerbach/Aubach kam, das ebenso in der Nähe zur Liegenschaft ""Schönauer"" liegt. Siehe dazu den Matrikeneintrag zur Taufe von Johannes Georg Schaudick am 13. März 1729: data.matricula-online.eu/de/deutschland/passau/passau-heining/002/?pg=223.


Schönau an der Rott und Schönau als OT von Fürstenzell sowie Schönau (im Bayerischen Wald) scheiden alle aus, da es keinerlei Hinweis auf eine Familie ""Schaudick"" in den Matriken dieser Orte gibt."
32514,"Nachname (AMP: Schauduckh) hier nach den Matriken von Heining normiert.
Siehe den ausführlichen Eintrag zu G.Sch. in Schönau (Heining/Passau?)."
27680,"Vater des Joseph Deixlberger von Schönau.
Siehe Taufe Josephs am 8. Juli 1683, Matriken Vilshofen: https://data.matricula-online.eu/de/deutschland/passau/vilshofen/003/?pg=43
Berufsbezeichnung M.D. laut Matriken: ""nauta"" (Schiffer)."
7106,"Sohn des Michael Deixlberger (nauta/Schiffer) von Vilshofen (siehe dort).
Taufe Josephs am 8. Juli 1683, Matriken Vilshofen: https://data.matricula-online.eu/de/deutschland/passau/vilshofen/003/?pg=43

Für ihn sonst keinen Hinweis in den Matriken von Vilshofen gefunden. Dafür dürfte er in Fürstenzell (OT Schönau) zu finden sein, das System der Querverweise zwischen Registern und Matriken ist jedoch nicht verständlich.
Siehe u.a. die Einträge in den Registern:

https://data.matricula-online.eu/de/deutschland/passau/fuerstenzell/016/?pg=33 (""Deix(e)lberger Maria"", ""Deix(e)lberger Anna"", ""Deix(e)lberger Joseph"").
https://data.matricula-online.eu/de/deutschland/passau/fuerstenzell/019/?pg=17 (""Deixlberger Klara"", ""Deixlberger Anna"")"
23248,"Bezeichnet in den Matriken von Vilshofen als ""nauta""/Schiffer. Z.B: bei der Taufe seines Sohnes Johannes KAspar am 31. Dezember 1721: https://data.matricula-online.eu/de/deutschland/passau/vilshofen/003/?pg=370"
37854,"Bürgerlicher Eisenhändler in Wien. MKP, fol. 199r."
455,"""Schwänkl"" (auch Schwenkl etc.) können zahlreich in den Matriken von Schönberg in (Nieder)Bayern nachgewiesen werden:
https://data.matricula-online.eu/de/deutschland/passau/schoenberg/"
32677,"""Schwänkl"" (auch Schwenkl etc.) können zahlreich in den Matriken von Schönberg in (Nieder)Bayern nachgewiesen werden:
https://data.matricula-online.eu/de/deutschland/passau/schoenberg/"
15639,"""Schwänkl"" (auch Schwenkl etc.) können zahlreich in den Matriken von Schönberg in (Nieder)Bayern nachgewiesen werden:
https://data.matricula-online.eu/de/deutschland/passau/schoenberg/"
32293,"""Schwänkl"" (auch Schwenkl etc.) können zahlreich in den Matriken von Schönberg in (Nieder)Bayern nachgewiesen werden:
https://data.matricula-online.eu/de/deutschland/passau/schoenberg/"
33002,"""Schwänkl"" (auch Schwenkl etc.) können zahlreich in den Matriken von Schönberg in (Nieder)Bayern nachgewiesen werden:
https://data.matricula-online.eu/de/deutschland/passau/schoenberg/"
37814,"""Schwänkl"" (auch Schwenkl etc.) können zahlreich in den Matriken von Schönberg in (Nieder)Bayern nachgewiesen werden:
https://data.matricula-online.eu/de/deutschland/passau/schoenberg/"
5982,Lässt Waren auch von Ulmer und Bubesheimer Schiffleuten transportieren.
39995,Name ergänzt.
6104,Namen ergänzt.
32253,"Ein ""Simon Emer(s)"" kann in den Matriken von Schönering nachgewiesen werden. Z.B. anlässlich der Taufe seines Sohnes Georg am 26.02.1710: https://data.matricula-online.eu/de/oesterreich/oberoesterreich/schoenering-og-wilhering/401%252F04/?pg=121
Beruf: ""pistor""/Bäcker

Das bezogene Holz dürfte wohl den Bedarf der Bäckerei widerspiegeln.

Die Schreibung ""Emer"" in den Matriken passt zu beiden Schreibformen in den AMP: Ebmer/Ember."
27260,"Ein ""Simon Emer(s)"" kann in den Matriken von Schönering nachgewiesen werden. Z.B. anlässlich der Taufe seines Sohnes Georg am 26.02.1710: https://data.matricula-online.eu/de/oesterreich/oberoesterreich/schoenering-og-wilhering/401%252F04/?pg=121
Beruf: ""pistor""/Bäcker

Das bezogene Holz dürfte wohl den Bedarf der Bäckerei widerspiegeln.

Die Schreibung ""Emer"" in den Matriken passt zu beiden Schreibformen in den AMP: Ebmer/Ember."
27096,"Ein ""Simon Emer(s)"" kann in den Matriken von Schönering nachgewiesen werden. Z.B. anlässlich der Taufe seines Sohnes Georg am 26.02.1710: https://data.matricula-online.eu/de/oesterreich/oberoesterreich/schoenering-og-wilhering/401%252F04/?pg=121
Beruf: ""pistor""/Bäcker
Das bezogene Holz in den AMP dürfte wohl den Bedarf der Bäckerei widerspiegeln.
Die Schreibung ""Emer"" in den Matriken passt zu beiden Schreibformen in den AMP: Ebmer/Ember.

Da keiner der möglichen Orte Schönreith (bei Wartberg ob der Aist in OÖ)/Schönreit (OT von Trostberg in Bayern) in den Matriken einen Hinweis auf einen Simon Ebmer/Ember/Ebner etc. ergeben hat, dürfte am ehesten eine Verschreibung des Mautners bei der Ortsangabe vorliegen und auch diese Person Schönering zuzurechnen sein.

Möglich wäre evtl. auch eine Kombination aus ""Schönering"" und dem benachbarten ""Reith""???"
30039,"F.J. kommt mit Gold- und Silberwaren. Im 17. und 18. Jahrhundert erlebte Schwäbisch Gmünd eine Blüte der Glod- und Silberschmiedekunst. Siehe dazu die Bemerkung in wikipedia, Geschichte, 18. Jahrhundert: https://de.wikipedia.org/wiki/Schw%C3%A4bisch_Gm%C3%BCnd#Geschichte"
38154,"Die Schweiz kann nur die Herkunft Schullers an sich bezeichnen (er kommt auch mit Schweizer Rindvieh), nicht aber den Abfahrtsort des Floßes."
15943,Beide Schuller lassen von Nürnberger Boten Waren transportieren.
1087,"Wird in den Matriken von Seebach als Wirt bezeichnet und ist der Sohn des Wirts Urban Kremhöller.
Siehe u.a. die Eitnräge zu seinen beiden Heiraten:
https://data.matricula-online.eu/de/deutschland/passau/seebach/008_01/?pg=1 (""Gramhöller"")
https://data.matricula-online.eu/de/deutschland/passau/seebach/008_01/?pg=44
Und div. Einträge zu den Taufen seiner Kinder:
z.B. Taufe seines Sohnes Johann Paul im Juni 1719: https://data.matricula-online.eu/de/deutschland/passau/seebach/003/?pg=312
Namensformen: Krennhöller, Kremhöller, Gremhöller, Gramhöller etc."
5542,"Die Bischöfe der Diözese Seckau residierten so gut wie nie im obersteirischen ""Seckau"", sondern zumeist im südsteirischen ""Seggau"", in Graz oder Wien. Eine Ortsangabe nach ""Seckau"" ist daher schwierig bzw. wenig zielführend. Für die Funktionsbezeichnung aber zutreffend.
In den AMP kommen beide Varianten (Seckau und Seggau) vor."
39283,"J.G.A. transportiert Steinöl, das seit dem 14. Jahrhundert in Seefeld gewonnen und überregional vertrieben wurde und wird:
https://de.wikipedia.org/wiki/Tiroler_Stein%C3%B6l"
1360,"https://de.wikipedia.org/wiki/Philipp_Ludwig_Wenzel_von_Sinzendorf
Kaufte 1714 die Herrschaft Seelowitz in Mähren, die auch in den AMP vorkommt."
36025,"Quelle: ""Segn"". Stängl/Stangl sind zahlreich in den Matriken von Regen nachzuweisen. Auch das Handelsgut Spinnhaar spricht für eine Verballhornung von Regen.
Zu den Matriken siehe z.B. den Registereintrag: https://data.matricula-online.eu/de/deutschland/passau/regen/020_01/?pg=188"
19598,"Zu J.K. gibt es nur eine Nennung in den AMP. Diese bezieht sich auf den Transport von ""Leuten"" donauabwärts durch einen ""Johann Kister"" im Jahr 1719. 
Eine Familie Kister/Küster konnte eindeutig in Seeheim (Quelle AMP: Sehamb) nachgewiesen werden. Johann(es) Kister/Küster dürfte 1719 mit seiner Frau und seinen beiden Kindern (zusammen mit weiteren Kolonisten) donauabwärts (nach Ungarn?) gesiedelt sein. Nach 1716 gibt es zu ihm keine Einträge mehr in den Matriken von S. Diese konnten zwar nicht eingesehen werden, jedoch wurden sie für das nun online zugängliche Ortsfamilienbuch Seeheim-Jungenheim von Ulrich KIRSCHNICK ausgewertet. 

Einen Bezug zu Familie Kister/Küster aus S. gibt es auch in einer späteren Auswanderungswelle, als weitere Mitglieder der Familie 1766 von Seeheim nach Warenburg an die Wolga auswanderten. Siehe dazu: https://www.volgagermans.org/who-are-volga-germans/origins/surnames/kister."
2985,"Bürgerlicher Leinwandhändler. Merkantilprotokoll, fol. 275. Die Herkunft ""Wien"" ist nicht bei allen Einträgen angegeben. Dennoch besteht aufgrund der Handelsware kein Zweifel, dass es sich in allen Fällen um den Wiener Leinwandhändler Kaspar Teibler handelt."
13253,"In den Mautprotokollen wird an mehreren Stellen Wien explizit als Herkunftsort genannt. Dass es sich in allen Fällen um den Wiener Leinwandhändler (MKP, fol. 286r) handelt, ergibt sich aus den transportierten Gütern."
33864,"Siehe MKP, fol. 292r"
963,"Die Herkunft Eggendorfers ist z. B. genannt in Hs 124 (1731), 427."
11802,Die Herkunft Wien ist explizit gennant in HS 121 (1730) 838.
1929,In den Aschacher Mautprotokollen wird an mehreren Stellen die Herkunft Wien genannt.
1761,Alternativer Vorname: Albrecht.
2121,Alternativer Vorname: Albert.
474,In Hs. 117 (1728) 1068 wird Wertheimer als kgl. polnischer Oberfaktor bezeichnet.
27250,Wertheimer wird z.T. als ksl. Hofjude bzw. ksl. und kgl. Oberfaktor bezeichnet.
1893,In den Mautprotokollen wird an mehreren Stellen die Herkunft Wien genannt.
4057,"Wiener Niederleger. Merkantilprotokoll, fol. 612. https://de.wikipedia.org/wiki/Christian_von_M%C3%BCnch_(Bankier,_1690)"
39755,Es dürfte sich hierbei um Johann Thomas Rauner d.Ä. (Vater von Johann Thomas Rauner d.J.) handeln.
26261,"Stammt aus dem Friaul: Name uneingedeutscht: ""De Infanti""
Siehe: Giorgio FERIGO-Alessio FORNASIN (Hg.), Cramars. Atti del covegno internazionale di studi Cramars. Emigrazione, mobilità, mestieri ambulanti dalla Carnia in Età Moderna, Tolmezzo, 8, 9 e 10 novembre 1996 (Udine 1997) z.B. 374, 404 (Stiftung für seinen Heimatort Monaio), 454.
Weitere Namensschreibung: Dellefant(e) - siehe z.B. https://books.google.at/books?id=YbCUN0XAd08C&pg=PA241&dq=dillingen+delefant&hl=de&sa=X&ved=2ahUKEwj92435lpLyAhXmQEEAHXsrBE0Q6AEwAnoECAUQAg#v=onepage&q=dillingen%20delefant&f=false (Leonhard Edeelfant in Dillingen als geneologische Quelle, in: Adler 11 (1977/79) 126-128.

Siehe auch: (Seite 93, dort auch ein Todesdatum mit 10.02.1727 angegeben): https://books.google.at/books?id=s0FSAAAAcAAJ&pg=PT11&dq=dillingen+delefant&hl=de&sa=X&ved=2ahUKEwjl8t_Nl5LyAhVynVwKHW5-AJ0Q6AEwA3oECAgQAg#v=onepage&q=dillingen%20delefant&f=false
Geburtsort: ""Monajo"" (Monaio). Zur Ortsbestimmung von Monaio siehe Liedke, 72.

Siehe auch:  Volker LIEDKE, Welsche Krämer in Bayern, in: Blätter des Bayerischen Landesvereins für Familienkunde Jg. 29/1 (1966) 70-82, hier 75.
https://www.blf-online.de/sites/default/files/blf_quellen_dateien/bblf_jahrgang_29_1966_heft_1.pdf
"
8945,An mehreren Stellen der Aschacher Mautprotokolle ist explizit der Herkunftsort Wien genannt.
10196,In den Aschacher Mautprotokollen wird an einigen Stellen der Herkunftsort Wien explizit angegeben.
9690,An mehreren Stellen ist die Herkunft mit Leiden oder Lüttich angegeben. Später ist Le Comte hofbefreiter Händler in Wien.
1337,An zahlreichen Stellen ist Wien als Herkunftsort angegeben.
754,In Hs. 097 (1713) 475 (25.6.1713) ist der Herkunftsort Wien ausdrücklich genannt.
17912,"Die Herkunft Wien ist dezidiert in Hs. 121 (1730), 10. Juli 1730, genannt."
497,Der Herkunftsort Wien wird ausdrücklich genannt in Hs. 115 (1725) 835 und 855.
15139,In Hs 124 (1731) 107 ist ausdrücklich der Herkunftsort Wien genannt.
53,"Wahrscheinlich handelt es sich hierbei um mehrere Personen. Ein Franz Schreiber war z. B. Leinwandhändler, zu dem die Rupfenlieferungen passen; andere Lieferungen dürften an den gleichnamigen bürgerlicher Handelsmann gegangen sein."
5234,"Wahrscheinlich handelt es sich hier um mindestens zwei Personen, wobei die eine Ende der 1730er Jahre, die andere vorher tätig war."
38219,In Hs. 90 (1706) 448 ist die Herkunft Wien ausdrücklich genannt.
20431,"Nicht identisch mit den beiden anderen Johann Georg Hilleprand (ID= 39758, 39759)."
503,Die Herkunft Hallein ist ausdrücklich genannt in Hs 120 (1729) 358 und Hs 103 (1717) 577.
29001,https://data.cerl.org/thesaurus/cnp01038800
28075,"Seibold, Wirtschaftlicher Erfolg, Bd. 1, 220f. Georg Christoph (II.) Mangold."
33474,"Seibold, Wirtschaftlicher Erfolg, Bd. 1, 225f."
3880,"Kattunfabrikant und Händler. Seibold, Wirtschaftlicher Erfolg, Bd. 1, 224f."
28499,"Supplikation der Nürnberger Kauf- und Handelsleute an den Magistrat der Stadt die heurig Losung betreffend, präsentiert, 1730 Jan. 13, in: Weitere Fortsetzung Der Nürnbergischen Burgerlichen Bedrängnüssen (...) 1731 (""Johann Nicolaus Baßy""). Vgl. auch Georg Andreas Will's (...), Nürnbergisches Gelehrten-Lexicon (...) 6. Teil oder 2. Suppl.-Bd.: H-M (Altdorf 1805), ""Hörmann"", 106f., hier 107."
4185,"Seibold, Wirtschaftlicher Erfolg, Bd. 1, 503."
25580,"Seibold, Wirtschaftlicher Erfolg, Bd. 1., 511. Magnus (II.), angeblich Weinwirt."
2347,"Die Lieferungen der Jahren 1724, 1730 und 1734 passen definitiv nicht zu dem 1719 verstorbenen Erasmus Wagner. Sie sind entweder seiner Firma oder seinem Sohn Georg Erasmus zuzuordnen."
28587,"In den KWNB wird ein ""Rechberger Joseph"" aus Sierning genannt."
21497,"Es werden Landkarten vom Nürnberger Boten für G.E. transportiert. Daher liegt der Verdacht nahe, dass es sich de facto um ""Homanns Erben"" handeln dürfte und die Mautschreiber den Namen verballhornt haben."
27894,Homann?
34076,Leber und Lober sind sicherlich identisch!
12904,"Kann in den Matriken von Simbach bei Landau eindeutig als ""bürgerlicher Handelsmann"" nachgewiesen werden. Siehe z.B. den Eintrag anlässlich der Taufe seiner Tochter Maria Elisabeth am 5. März 1743: https://data.matricula-online.eu/de/deutschland/passau/simbach-bei-landau/004_01/?pg=77 (""Antony Derankh"")."
9479,"Zum Gründungsjahr 1699 siehe: András FORGÓ, Bruderschaften in Ungarn. Eine Forschungsbilanz, in: Bruderschaften als multifunktionale Dienstleister der Frühen Neuzeit in Zentraleuropa, hg. von Martin SCHEUTZ u.a. (Göttingen 2018) 87-103, hier 101.
Heute in der Slowakei."
16864,Heute liegt der Ort in der Slowakei auf der Großen Schüttinsel.
30091,"Hinweise in N.N., Gewerbe, Industrie und Handel des Meininger Oberlandes in ihrer historischen Entwicklung 1 (Hildburghausen 1876) passim.  
 https://books.google.at/books?id=1GIP05ypWIoC&pg=PA3&dq=Gewerbe,+Industrie+und+Handel+des+Meininger+Oberlandes&hl=de&sa=X&ved=0ahUKEwj57rv80rbjAhX9ysQBHcEqC7cQ6AEIKzAA#v=onepage&q=Gewerbe%2C%20Industrie%20und%20Handel%20des%20Meininger%20Oberlandes&f=false

Haupthandelsgut: Kienruß"
1112,"Familie Dressel war führend im Kienrußhandel Sonnebergs. Vgl.: N.N., Gewerbe, Industrie und Handel des Meininger Oberlandes in ihrer historischen Entwicklung 1 (Hildburghausen 1876), passim,  https://books.google.at/books?id=1GIP05ypWIoC&pg=PA3&dq=Gewerbe,+Industrie+und+Handel+des+Meininger+Oberlandes&hl=de&sa=X&ved=0ahUKEwj57rv80rbjAhX9ysQBHcEqC7cQ6AEIKzAA#v=onepage&q=Gewerbe%2C%20Industrie%20und%20Handel%20des%20Meininger%20Oberlandes&f=false

Siehe auch die zahlreichen Einträge zu Dressel in den KWNB."
1155,"Familie Dressel war führend im Kienrußhandel Sonnebergs. Vgl.: N.N., Gewerbe, Industrie und Handel des Meininger Oberlandes in ihrer historischen Entwicklung 1 (Hildburghausen 1876), passim,  https://books.google.at/books?id=1GIP05ypWIoC&pg=PA3&dq=Gewerbe,+Industrie+und+Handel+des+Meininger+Oberlandes&hl=de&sa=X&ved=0ahUKEwj57rv80rbjAhX9ysQBHcEqC7cQ6AEIKzAA#v=onepage&q=Gewerbe%2C%20Industrie%20und%20Handel%20des%20Meininger%20Oberlandes&f=false

Siehe auch die zahlreichen Einträge zu Dressel in den KWNB."
1654,"Familie Dressel war führend im Kienrußhandel Sonnebergs. Vgl.: N.N., Gewerbe, Industrie und Handel des Meininger Oberlandes in ihrer historischen Entwicklung 1 (Hildburghausen 1876), passim,  https://books.google.at/books?id=1GIP05ypWIoC&pg=PA3&dq=Gewerbe,+Industrie+und+Handel+des+Meininger+Oberlandes&hl=de&sa=X&ved=0ahUKEwj57rv80rbjAhX9ysQBHcEqC7cQ6AEIKzAA#v=onepage&q=Gewerbe%2C%20Industrie%20und%20Handel%20des%20Meininger%20Oberlandes&f=false

Siehe auch die zahlreichen Einträge zu Dressel in den KWNB."
5156,"Familie Dressel war führend im Kienrußhandel Sonnebergs. Vgl.: N.N., Gewerbe, Industrie und Handel des Meininger Oberlandes in ihrer historischen Entwicklung 1 (Hildburghausen 1876), passim,  https://books.google.at/books?id=1GIP05ypWIoC&pg=PA3&dq=Gewerbe,+Industrie+und+Handel+des+Meininger+Oberlandes&hl=de&sa=X&ved=0ahUKEwj57rv80rbjAhX9ysQBHcEqC7cQ6AEIKzAA#v=onepage&q=Gewerbe%2C%20Industrie%20und%20Handel%20des%20Meininger%20Oberlandes&f=false

Siehe auch die zahlreichen Einträge zu Dressel in den KWNB."
8677,"Familie Dressel war führend im Kienrußhandel Sonnebergs. Vgl.: N.N., Gewerbe, Industrie und Handel des Meininger Oberlandes in ihrer historischen Entwicklung 1 (Hildburghausen 1876), passim,  https://books.google.at/books?id=1GIP05ypWIoC&pg=PA3&dq=Gewerbe,+Industrie+und+Handel+des+Meininger+Oberlandes&hl=de&sa=X&ved=0ahUKEwj57rv80rbjAhX9ysQBHcEqC7cQ6AEIKzAA#v=onepage&q=Gewerbe%2C%20Industrie%20und%20Handel%20des%20Meininger%20Oberlandes&f=false

Siehe auch die zahlreichen Einträge zu Dressel in den KWNB."
9007,"Familie Dressel war führend im Kienrußhandel Sonnebergs. Vgl.: N.N., Gewerbe, Industrie und Handel des Meininger Oberlandes in ihrer historischen Entwicklung 1 (Hildburghausen 1876), passim,  https://books.google.at/books?id=1GIP05ypWIoC&pg=PA3&dq=Gewerbe,+Industrie+und+Handel+des+Meininger+Oberlandes&hl=de&sa=X&ved=0ahUKEwj57rv80rbjAhX9ysQBHcEqC7cQ6AEIKzAA#v=onepage&q=Gewerbe%2C%20Industrie%20und%20Handel%20des%20Meininger%20Oberlandes&f=false

Siehe auch die zahlreichen Einträge zu Dressel in den KWNB."
12960,"Familie Dressel war führend im Kienrußhandel Sonnebergs. Vgl.: N.N., Gewerbe, Industrie und Handel des Meininger Oberlandes in ihrer historischen Entwicklung 1 (Hildburghausen 1876), passim,  https://books.google.at/books?id=1GIP05ypWIoC&pg=PA3&dq=Gewerbe,+Industrie+und+Handel+des+Meininger+Oberlandes&hl=de&sa=X&ved=0ahUKEwj57rv80rbjAhX9ysQBHcEqC7cQ6AEIKzAA#v=onepage&q=Gewerbe%2C%20Industrie%20und%20Handel%20des%20Meininger%20Oberlandes&f=false

Siehe auch die zahlreichen Einträge zu Dressel in den KWNB."
15653,"Familie Dressel war führend im Kienrußhandel Sonnebergs. Vgl.: N.N., Gewerbe, Industrie und Handel des Meininger Oberlandes in ihrer historischen Entwicklung 1 (Hildburghausen 1876), passim,  https://books.google.at/books?id=1GIP05ypWIoC&pg=PA3&dq=Gewerbe,+Industrie+und+Handel+des+Meininger+Oberlandes&hl=de&sa=X&ved=0ahUKEwj57rv80rbjAhX9ysQBHcEqC7cQ6AEIKzAA#v=onepage&q=Gewerbe%2C%20Industrie%20und%20Handel%20des%20Meininger%20Oberlandes&f=false

Siehe auch die zahlreichen Einträge zu Dressel in den KWNB."
