ladungId,bemerkung
180401,"Nachname Quelle: ""Duffini""."
162150,"Transportgut Quelle: ""umpaselen""."
180901,"Nachname Quelle: ""Prinira""."
180941,"Quelle: ""Daniel Gabriel Schlessinger""."
180943,"Nachname Quelle: ""Würstin""."
181395,Gebühr z.T. berechnet.
181437,Zuordnung des Transportguts zu Michael May ist unsicher.
181598,"Nachname Quelle: ""Bischänder""."
182678,"Es ist unsicher, ob sich die Ladung von Jakob Mayr auf diesem Fahrzeug befand. Das Trennzeichen zwischen Fahrzeug und Ladung sowie die Herkunftsangabe zur Person sprechen dafür, dass bei dem Eintrag zu Jakob Mayr die Angabe des Fahrzeugs vergessen wurde."
183167,"Nachname Quelle: ""Leythaller""."
264893,"Nachname Quelle: ""Lenderer""."
183282,"Nachname Quelle: ""Stubner""."
183283,"Nachname Quelle: ""Stubner""."
41594,"Nachname Quelle: ""Haaben""."
127147,"Nachname Quelle: ""Haaben""."
183639,Lesung Gebinde unsicher.
184380,Lieferung aus dem klösterlichen Brauhaus in Landshaag.
184383,In das Gut des Barons nach Guntramsdorf.
184384,In das Gut des Barons nach Guntramsdorf.
184454,"Lieferung für das Hauptzeughaus in Wien. Quelle: ""zu diensten ihro kay. may. haubt"""
264898,"""lähr an pauholz""."
264899,"""lähr an pauholz""."
191357,"Quelle: ""Daniel Gabriel Schlessinger""."
193635,Mautgebühr Ware und Plättl getrennt.
192578,Gebühr berechnet.
194021,Mautfreies Zehentgetreide.
264904,"Paul Freudenberger von Passau im Namen des Hans Jakob Felbinger, ord. Nürnberger Bote."
264905,"Paul Freudenberger von Passau im Namen des Hans Jakob Felbinger, ord. Nürnberger Bote."
264906,"Paul Freudenberger von Passau im Namen des Hans Jakob Felbinger, ord. Nürnberger Bote."
264907,"Paul Freudenberger von Passau im Namen des Hans Jakob Felbinger, ord. Nürnberger Bote."
264908,"Paul Freudenberger von Passau im Namen des Hans Jakob Felbinger, ord. Nürnberger Bote."
264909,"Paul Freudenberger von Passau im Namen des Hans Jakob Felbinger, ord. Nürnberger Bote."
264910,"Paul Freudenberger von Passau im Namen des Hans Jakob Felbinger, ord. Nürnberger Bote."
264911,"Paul Freudenberger von Passau im Namen des Hans Jakob Felbinger, ord. Nürnberger Bote."
264912,"Paul Freudenberger von Passau im Namen des Hans Jakob Felbinger, ord. Nürnberger Bote."
264913,"Paul Freudenberger von Passau im Namen des Johann Georg Pehr, ord. Nürnberger Bote."
264914,"Paul Freudenberger von Passau im Namen des Johann Georg Pehr, ord. Nürnberger Bote."
264915,"Paul Freudenberger von Passau im Namen des Johann Georg Pehr, ord. Nürnberger Bote."
264916,"Paul Freudenberger von Passau im Namen des Johann Georg Pehr, ord. Nürnberger Bote."
264917,"Paul Freudenberger von Passau im Namen des Johann Georg Pehr, ord. Nürnberger Bote."
264918,"Paul Freudenberger von Passau im Namen des Johann Georg Pehr, ord. Nürnberger Bote."
264919,"Paul Freudenberger von Passau im Namen des Johann Georg Pehr, ord. Nürnberger Bote."
264920,"Paul Freudenberger von Passau im Namen des Johann Georg Pehr, ord. Nürnberger Bote."
264921,"Paul Freudenberger von Passau im Namen des Johann Georg Pehr, ord. Nürnberger Bote."
264922,"Paul Freudenberger von Passau im Namen des Johann Georg Pehr, ord. Nürnberger Bote."
264923,"Paul Freudenberger von Passau im Namen des Johann Georg Pehr, ord. Nürnberger Bote."
264925,"Paul Freudenberger von Passau im Namen des Johann Georg Pehr, ord. Nürnberger Bote."
264924,"Paul Freudenberger von Passau im Namen des Johann Georg Pehr, ord. Nürnberger Bote."
264926,"Paul Freudenberger von Passau im Namen des Johann Georg Pehr, ord. Nürnberger Bote."
264927,"Paul Freudenberger von Passau im Namen des Johann Georg Pehr, ord. Nürnberger Bote."
264928,"Paul Freudenberger von Passau im Namen des Johann Georg Pehr, ord. Nürnberger Bote."
264929,"Paul Freudenberger von Passau im Namen des Johann Georg Pehr, ord. Nürnberger Bote."
197791,Der Passbrief umfasste insgesamt 100 Yhrn Wein und 4 Kisten Viktualien.
198375,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198376,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198377,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198378,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198379,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198380,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198381,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198382,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198383,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198384,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198385,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198386,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198387,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198388,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198389,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198390,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198391,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198392,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198393,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198394,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198395,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198396,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198397,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198398,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198399,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198400,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198401,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198402,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198403,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
198404,Transport im Namen des Nürnberger Botens Georg Lorenz Sack.
197526,"Quelle: ""Felden""."
47453,In der Quelle nicht als Hofjude bezeichnet.
9452,"Zwar wird in der Quelle das Kloster Weihenstephan in München verortet, jedoch muss es sich hierbei um einen Fehler des Mautschreibers handeln bzw. um eine Verwechslung mit dem Herkunftsort des Schiffführers."
107143,"Bei der Ortsangabe ""Frankhenstain"" in der Quelle handelt es sich offensichtlich um eine Verschreibung des Mautners, da Balthasar Labeck sonst unter Falkenstein, bzw. Flintsbach (beides am Inn) aufscheint und Frankenstein als Ort nicht in den Aschacher Quellen aufscheint."
169642,"Der Zusatz ""Glashändler"" ist ergänzt."
57126,"Nachname Quelle: ""Topanno""."
57569,"Nachname Quelle: ""Harting""."
60794,"Nachname Quelle: ""Uthüvon""."
60946,"Nachname Quelle: ""Musto""."
60947,"Nachname Quelle: ""Musto""."
221573,"Nachname Quelle: ""Castagnia""."
201664,"Nachname Quelle: ""Kobl""."
201677,Gebühr der Häute berechnet.
201957,Gebühr berechnet.
201986,"Transportgut Quelle: ""kübl""."
201988,Lesung des Nachnamens unsicher.
202407,"Nachname Quelle: ""Solb"" [?]"
192728,Quelle: 12 Pfund Fuder Salz.
203485,"Nachname Quelle:"" Cörffl""."
204027,"Nachname Quelle: ""Seigenpökh""."
204031,Quelle: Kein Transportgut genannt.
205919,Die Herkunft der Person ist wahrscheinlich in der Quelle falsch angegeben. Richtig wahrscheinlich Salzburg.
205920,Gebühr berechnet.
169543,"Nachname Quelle: ""Streißlinger""."
205926,"Zuordnung der Person unsicher. Quelle: ""an herrn Bartlme""."
205936,"Nachname Quelle: ""Raicher""."
205976,"Quelle: ""weinstöckhen denen [?] hiesigen burgern""."
206136,In kleinen Kisteln.
206494,"Nachname Quelle: ""Trembl""."
206550,"Quelle: ""mit etwas wenigs kalch denen alhiesigen burgern"""
207159,Scheiter aus Neuhaus.
207222,Gebühr berechnet.
208736,"Nachname Quelle: ""Kalch""."
265061,Lesung Transportgut unsicher.
208037,Herkunft in der Quelle wohl falsch angegeben. Richtig wohl Kufstein.
208484,"Empfänger Quelle: Graf ""von Molär""."
208748,Gebühr berechnet.
208765,Gebühr berechnet.
208999,"Nachname Quelle: ""Reyer""."
209962,Gebühr z. T. berechnet.
210090,"Nachname Quelle: ""Kaltenhueber""."
210264,"Nachname Quelle: ""Rottschöber""."
210291,Lesung des Nachnamens unsicher.
212247,"Nachname Quelle: ""Keveck"" [?]."
212404,"Nachname Quelle: ""de Lagne""."
212844,"Name Quelle: ""Vole Kammer""."
213561,"Nachname Quelle: ""Debang""."
214032,Gebühr berechnet.
214460,Gebühr berechnet.
215016,"Quelle: ""Hopf und Crestpämmer""."
215047,Flöße an Bauholz.
265122,Gebühr geschätzt.
215121,Gebühr geschätzt.
215979,"Nachname Quelle: ""Muty""."
216001,Zuordnung der Empfängerin unsicher.
216008,"Transportgut unsicher. Quelle: ""baby"" [?]."
216083,Gebühr z. T. berechnet.
216181,"Nachname Quelle: ""Plocherer""."
216350,Für das herrschaftliche Brauhaus in Altenhof.
265153,Gebühr unklar. Zusammen mit 3 kleinen Trühel Zitronen: 4 Schilling 24 Pfennig.
265154,Gebühr unklar. Zusammen mit 8 Kistel Fruchtbäumel: 4 Schilling 24 Pfennig.
217007,"Quelle: ""dem burgerl. bökhen alhier in der Wibmer gassen""."
217014,"Nachname Quelle: ""Oppenrieder""."
265250,"Quelle: ""Celer et comp.""."
169242,Der Passbrief umfasste insgesamt 500 Eimer Wein.
169275,"Lesung des Transportguts unsicher: ""liderne teppich""."
169370,"Quelle: ""Marcho Aurelio Della""."
169645,Vom Brauhaus des Klosters in Landshaag.
169699,Der Passbrief umfasste insgesamt 200 Eimer Wein.
169759,Der Passbrief umfasste insgesamt 300 Zentner Schwefel.
169856,Gebühr berechnet.
170000,Gebühr berechnet.
170472,Der Passbrief umfasste insgesamt 100 Mut Korn.
170486,Gewicht: 6 Lot.
170504,Der Passbrief umfasste insgesamt 500 Mut Korn.
170869,"Nachname Quelle: ""Kollet""."
171979,"Nachname Quelle: ""Bran""."
172109,"Mit ""Saft"" ist wohl Süßholzsaft gemeint."
172128,Mengenangabe unsicher.
172224,Von den Gütern des Klosters um Landshaag.
172399,Gewicht: 5 Zentner.
172416,Gebühr berechnet.
265270,"Empfänger Quelle: ""löb. closter obensperg in bayrn""."
171540,"Quelle: ""beschl[agenes] guett an silber schauminzen""."
171579,Gebühr berechnet.
171588,Transportgut ergänzt.
171595,"Quelle: ""cameloth oder zeugwahr""."
171645,Gebühr berechnet.
171652,"Die Leinwand ging in die Bleiche. Quelle: ""leinwath in die blaich""."
171739,Gebühr berechnet.
172555,Gebühr z.T. berechnet.
172765,"Nachname Quelle: ""Macher""."
172778,"Vornamen Quelle: ""Jacob Joh."""
173000,Transportgut ergänzt.
173021,Gebühr berechnet.
173040,Gebühr berechnet.
173041,Gebühr berechnet.
173056,"Zugeordnete Person unsicher. Nachname Quelle: ""Haydan""."
174148,"Lesung unklar: ""tru(...)lh"" [?]."
174153,Gebühr berechnet.
174158,Gebühr berechnet.
229943,"Nachname Quelle: ""Mandler""."
175447,"Nachname Quelle: ""Kranger""."
175480,Gebühr z.T. berechnet.
265277,Quelle: Keine Ladung angegeben.
175536,Gebühr berechnet.
175537,Vorname ergänzt.
265279,Transport von Aschach nach Wien.
175610,Vorname ergänzt.
175660,Gebühr berechnet.
175663,Transportgut ergänzt.
175848,Gebühr berechnet.
175850,Zuordnung der Person unsicher.
175908,Gebühr berechnet.
175940,Gebühr berechnet.
175941,Gebühr berechnet.
175942,Gebühr berechnet.
175943,Gebühr berechnet.
175992,Gebühr berechnet.
176243,"Transportgut Quelle: ""praun""."
176325,Gebühr berechnet.
176473,Gebühr z.T. berechnet.
176515,Gebühr z.T. berechnet.
176521,"Nadeln: Einheit ""Zentner"" ergänzt."
176934,"Nachname Quelle: ""Wagner""."
176967,"Nachname Quelle: ""Meisgeiger"". Die Ware ging (unverkauft) zurück."
176980,Gebühr berechnet.
176987,Gebühr berechnet.
177359,Gebühr berechnet.
177365,Gebühr berechnet.
177385,Gebühr berechnet.
177393,Gebühr berechnet.
177396,Gebühr z.T. berechnet. Die in der Quelle angegebene Gesamtsumme von 20 d. ist falsch. Die Gebühr für 10 Kälber beträgt 1 ß 10 d.
177400,Gesamtgebühr 2 ß 6 d.
177402,Gebühr berechnet.
177404,Gebühr berechnet.
177411,Gebühr berechnet.
177436,Gebühr berechnet.
177474,Gebühr berechnet.
177651,Gebühr berechnet.
265284,Gebühr berechnet.
177663,Gebühr berechnet.
177664,Gebühr berechnet.
177679,"Für die ksl. Livree. Empfänger ""Kaiserhof"" ergänzt."
178354,Gebühr berechnet.
178394,"Person Quelle: ""Schwarz""."
265287,Vom Linzer Markt.
265288,Vom Linzer Markt.
265289,Vom Linzer Markt.
265290,Vom Linzer Markt.
265291,Vom Linzer Markt.
265292,Vom Linzer Markt.
178546,Gebühr berechnet.
178551,"""mit wenigen fischen, hivon etlich in die kuchl abgeben""."
178609,Gebühr berechnet.
178668,Gebühr berechnet.
178678,Gebühr berechnet.
178679,"Lesung Transportgut unsicher. Quelle: ""besütigs [?] tuech""."
178729,"Person Quelle: ""Bischof zu Oßnapruckh""."
178804,Quelle: Kein Transportgut genannt.
178819,Gebühr berechnet.
180484,Gebühr berechnet.
180598,Gebühr berechnet.
180634,Gebühr z.T. berechnet.
180800,Gebühr berechnet.
180840,Gebühr berechnet.
180854,Gebühr z.T. berechnet.
181011,"Nachname Quelle: ""Wagner""."
181113,Gebühr berechnet.
181136,Gebühr berechnet.
181132,Gebühr berechnet.
181133,Gebühr berechnet.
181137,Gebühr berechnet.
181705,Gebühr berechnet.
181792,Gebühr berechnet.
181791,Gebühr berechnet.
181793,Gebühr berechnet.
181795,Gebühr z.T. berechnet.
181800,Gebühr z.T. berechnet.
181820,Gesamtgebühr Blei und Krämerei: 1 ß.
181825,Gebühr z.T. berechnet.
181834,Gesamtgebühr: 1ß 24 d.
181856,Gesamtgebühr: 4 ß 26 d.
181864,Gebühr z.T. berechnet.
181880,Für den Bau des Landhauses.
181932,Gebühr berechnet.
181962,Gebühr berechnet.
181965,Gebühr berechnet.
182344,Gebühr berechnet.
182699,"Nachname Quelle: ""Gämbä""."
182720,Gesamtgebühr Quelle: 1 fl. 3 ß 26 d. Gesamtgebühr rechnerisch: 1 fl. 5 ß 6 d.
199273,"Transport von Ingolstadt über Regensburg und Passau, wahrscheinlich aus dem Zeughaus in Ingolstadt."
183096,Gebühr berechnet.
183325,"""vor einam andern marckht""."
183329,Gebühr berechnet.
183372,Gebühr berechnet.
183406,Gebühr berechnet.
183485,Zugeordnete Person nicht lesbar.
183597,Gebühr berechnet.
183720,Gebühr z.T. berechnet.
184028,"Nachname Quelle: ""Rattl""."
184033,Gebühr berechnet.
184081,"Zuordnung der Person unsicher. Quelle: ""Brenton Cimareti et prent."""
184192,Steine für das Landschaftsgebäude (Landhaus).
265307,Gebühr berechnet.
184226,"Schadhafte Ware ""guettwillig"" mautbefreit."
184242,Nachname ergänzt.
184347,"Gesamtgebühr Eisenware, Messingware, Krämereiware: 3 ß 3 d."
184350,"Gesamtgebühr Harras, Messing, Krämereiware: 3 ß 14."
184359,Gebühr z.T. berechnet.
184363,Gebühr z.T. berechnet.
184849,Gebühr berechnet.
265308,"Transportgut Kreide unsicher. Evtl. ""Kreideglas""."
184861,Gebühr berechnet. Gesamtgebühr von Fahrzeug und Fracht in der Quelle falsch angegeben. Wahrscheilich handelte es sich um 25 Klafter Holz.
184873,Gebühr z.T. berechnet.
184901,Gebühr berechnet.
184984,"Quelle: ""Johann unnd Endters see. söhn""."
185002,Gebühr z.T. berechnet.
185050,"Nachname Quelle: ""Elsler"" [?]"
185218,"Nachname Quelle: ""Ballorin""."
185251,"Weizen ""zur anleg"" passiert""."
185438,Die 6 Flöße bestanden aus diesen 70 Stamm Holz.
185439,Zuordnung der Person unsicher. Evtl. gehörte das Holz dem Fürsten von Mansfeld.
185487,Gebühr z.T. berechnet.
185580,Gebühr berechnet.
185678,Gesamtgebühr für die Schaffelle und den Flachs: 16 d.
185695,"Quelle: ""Jacob Wolrab hofmaister""."
185744,Gebühr berechnet.
185796,Gebühr z.T. berechnet.
185803,Gebühr z.T. berechnet.
185838,Gesamtgebühr Messing und Zinn: 18 d. Gebühr z.T. berechnet.
185842,Gebühr z.T. berechnet.
185874,Gebühr z.T. berechnet.
185934,Gebühr berechnet.
186030,Gebühr berechnet.
186071,Gebühr berechnet.
186076,Transportgut ergänzt.
186116,Gebühr berechnet.
186131,Gebühr z.T. berechnet.
186147,Gebühr berechnet.
186153,Gebühr berechnet.
186163,Gebühr berechnet.
186187,Gebühr berechnet.
186223,Gebühr berechnet.
186249,Gebühr berechnet.
186377,"Lesung des Transportguts unsicher: ""ziecher reing"" [?]"
186396,Gebühr z.T. berechnet.
186399,"Nachname Quelle: ""Antognaz""."
186406,Gebühr z.T. berechnet.
186408,Gebühr z.T. berechnet.
186423,Gebühr berechnet.
186425,Gebühr z.T. berechnet.
186647,Gebühr z.T. berechnet.
186658,Gebühr berechnet.
186662,Gebühr z.T. berechnet.
186669,Gebühr berechnet.
186701,Das Transportgut wurde bereits stromabwärts vermautet.
186706,Gebühr berechnet.
186751,Gebühr z.T. berechnet.
186770,Gebühr z.T. berechnet.
265319,Übliche Maut in Höhe von 2 fl.
186791,Quelle: Keine Gebühr angegeben.
186792,Gesamtgebühr: 12 d.
186825,Gebühr berechnet.
186902,Transport vom Linzer Markt herauf.
265321,Transport vom Linzer Markt herauf.
265322,Transport vom Linzer Markt herauf.
265323,Transport vom Linzer Markt herauf.
265324,Transport vom Linzer Markt herauf.
186950,Gebühr berechnet.
187024,Gebühr berechnet.
187090,Gebühr geschätzt. Gesamtgebühr: 1 ß 10 d.
187135,Gebühr berechnet.
187151,"Nachname Quelle: ""Zahr""."
187173,Gebühr z.T. berechnet.
187186,"Transportgut Quelle: ""markhtsachen papier""."
187248,Gebühr berechnet.
187328,Gebühr z.T. berechnet.
187337,Gebühr berechnet.
187367,"Person Quelle: ""Wolf Christ.""."
187473,Gebühr z.T. berechnet.
187478,Gebühr berechnet.
187490,Gebühr berechnet.
187491,Gebühr berechnet.
187493,Vorname ergänzt.
187511,Gebühr berechnet.
187543,Gebühr berechnet.
187597,Gebühr z.T. berechnet.
188837,Gebühr berechnet.
188853,Gebühr berechnet.
188854,Gebühr z.T. berechnet.
188857,Gebühr berechnet.
188858,Gebühr berechnet.
188860,Gebühr berechnet.
188919,Gebühr z.T. berechnet.
188932,Gebühr berechnet.
188974,"Nachname Quelle: ""Nicotosa"" [?]"
188975,"Nachname Quelle: ""Nicotosa"" [?]"
188992,Gebühr z.T. berechnet.
188999,Gebühr z.T. berechnet.
189003,Gebühr z.T. berechnet.
189040,Gebühr berechnet.
189042,Gebühr berechnet.
189073,Gebühr berechnet.
189076,Gebühr berechnet.
189078,"Lesung des Transportguts unsicher: ""sch[...] sessl""."
189124,Gebühr berechnet.
189123,Gebühr berechnet.
189137,Gebühr berechnet.
189256,Gebühr berechnet. Die berechnete Gebühr stimmt nicht mit den üblichen Mautsätzen überein.
189293,Gebühr z.T. berechnet.
189547,Gebühr z.T. berechnet.
189599,"Einheit Quelle: ""march""."
189843,"Nachname Quelle: ""Knedinger""."
189864,Gebühr berechnet.
189865,Gebühr berechnet.
189867,Gebühr berechnet.
189877,Gebühr z.T. berechnet.
189878,Gebühr berechnet.
191191,Gebühr berechnet.
191433,Gebühr z.T. berechnet.
191721,Gebühr berechnet.
191737,Gebühr z.T. berechnet.
191745,Gebühr berechnet. Gesamtgebühr in der Quelle falsch angegeben. Richtig: 6 ß.
191966,Gebühr berechnet.
191979,4 Trühel oder 2 Wasserkraxen.
192210,Gebühr berechnet.
192223,Gebühr berechnet.
192370,Gebühr berechnet. In der Quelle offenbar falsch angegeben. Richtig: 4 d.
192848,Gebühr z.T. berechnet.
193139,Gebühr berechnet.
193308,Gebühr berechnet.
193309,Gebühr berechnet.
193324,Gebühr berechnet.
193353,"Nachname Quelle: ""Ireslinger""."
193379,Gebühr berechnet.
193394,"Firmenname Quelle: ""Fantini und Basdi"" [?]"
193581,Gebühr berechnet.
193615,Gebühr z.T. berechnet.
193939,Gebühr berechnet.
193940,Gebühr z.T. berechnet.
193964,Gebühr z.T. berechnet.
194027,Gebühr z.T. berechnet.
194116,Holz: Gebühr fehlerhaft angegeben: 1 ß 15 d.
194146,Gebühr berechnet.
194164,Gebühr z.T. berechnet.
194179,Gebühr berechnet.
194264,"Quelle: ""Pränz und Loschge""."
194265,"Quelle: ""Pränz und Loschge""."
194266,Gebühr berechnet.
